id,title,intro,image,steps,ingredients,tags,notice,level,craft,duration,flavor
2521,糯米枣,"“在饭店吃过五彩糯米枣，糯米放的好多，吃完了太硬胃里不舒服，于是就想试着做一下糯米少一点的糯米枣。属于甜品了，不过很柔软，很美味。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181139054.jpg@!p800,[],"{'大枣': '适量', '糯米粉': '适量', '水': '适量', '冰糖': '适量', '蜂蜜': '适量'}","['老人', '热菜', '朋友聚餐', '秋季食谱', '午餐']",,普通,蒸,半小时,甜味
2523,法式芦笋浓汤,"“今天上一道经常出现在美国国宴菜单上的奶油芦笋浓汤（其实这汤应该算是法式著名汤品吧），这道汤属于比较清淡爽口的类型，口感非常顺滑，芦笋的清香，配合奶油的醇香，喝一口就忘不了咯~~

&nbsp; &nbsp; “芦笋”是世界十大名菜之一，是一种公认的保健蔬菜，在国际市场上享有“蔬菜之王”的美称，其富含多种氨基酸、蛋白质和维生素，其含量均高于一般水果和蔬菜，是一种高档而名贵的蔬菜。芦笋不但营养丰富，热量还低，所以西餐中一般将芦笋去皮后蒸熟或煮熟，用于沙拉或配上融化的黄油或奶酪食用，而中餐一般喜欢用芦笋配肉类炒菜，以利用芦笋的清爽和颜色来平衡整道菜的色泽和口味。” 
",http://i3.meishichina.com/attachment/recipe/201004/201004050022127.jpg@!p800,"['土豆去皮、随意切成大块 → 备用<br>锅中放500ml左右清水 → 大火烧开<br>新鲜芦笋切去根部较硬部分、洗净 → 切下顶部嫩尖，余下部分切段（5cm左右）', '芦笋放入已经烧开的水中 → 小火煮15分钟', '捞出芦笋嫩尖，浸在凉开水中备用。', '锅中加入土豆 + 鸡骨汤 → 小火煮25分钟左右。', '捞出汤里的芦笋和土豆，放入搅拌机 → 加入 淡奶油 + 蛋黄 → 搅打成泥', '打好的菜泥', '打好的菜泥倒回锅中 → 加入适量盐和白胡椒 → 烧开', '要使汤的口感更滑可过滤一次 → 加入备用芦笋嫩尖即可上桌']","{'芦笋': '500g', '土豆': '1个（约250g）', '鸡骨汤': '200ml', '水': '500ml', '淡奶油': '50ml', '蛋黄': '1个', '盐': '适量', '白胡椒': '适量'}","['外国美食', '儿童', '老人', '西餐', '春季食谱', '汤类', '晚餐', '烛光晚餐']","1. 煮芦笋的水，可以不用全部加入，喝前再根据喜欢的浓稠度适当调节； 

2. 如果选用小土豆，口味会更好； 

3. 芦笋一定要尽量选择新鲜的，切去根部较硬的部分时，不要“手下留情”，不然做好的汤里会有很多纤维感的东东，非常影响口感。万一发生这种情况，过筛一次会有很大帮助； 

4. 芦笋中嘌呤的含量很高，食用后容易使尿酸增加，因此有痛风症状的人要少吃。另外不论多么希望保持芦笋的鲜嫩，食用的时候都要保证做熟，不可生吃芦笋；

5. 上桌前可以再淋一些浓奶油提味儿； 

6. 可以在搅完菜泥后，把煮芦笋剩下的水放到搅拌机里转一下，再倒入汤锅，这样不浪费沾在杯壁上的食材，也顺便预洗了一下搅拌机。",简单,煮,三刻钟,咸鲜
2524,驴打滚儿,"“这个滚儿啊 是晚上做的 光线不太好 而且最难的就是擀面的时候了 真是超级难 弄的我都想放弃了 不过放了点油和水后好了很多。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181037217.jpg@!p800,[],"{'糯米粉': '适量', '豆面': '适量', '豆馅儿': '适量'}","['糕点', '小吃', '儿童', '早餐', '春季食谱', '夏季食谱', '秋季食谱', '冬季食谱']",,高级,蒸,半小时,甜味
2525,牛肉千层饼,"“这个牛肉馅呢是我中午做牛肉蛋卷的时候剩下的，还很香，扔了觉得浪费，就用来做饼，没想到真的很好吃，一层一层外焦里嫩的。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181138332.jpg@!p800,[],"{'牛肉馅': '适量', '白面': '适量'}","['主食', '家常菜']",,普通,炸,半小时,咸鲜
2526,牛肉蛋卷,"“好吃的牛肉蛋卷” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181557383.jpg@!p800,[],"{'鸡蛋': '适量', '水淀粉': '适量', '牛肉馅': '适量'}","['儿童', '老人', '下午茶', '家常菜', '私房菜', '宴客菜']",,普通,煎,十分钟,咸鲜
2531,蒜苗炒腊肉,,http://i8.meishichina.com/attachment/recipe/201102/201102181318161.jpg@!p800,[],"{'腊肉': '100克', '蒜苗': '250克', '红椒': '250克', '酱油': '1小勺', '盐': '适量', '鸡精': '适量'}",[],,简单,炒,十分钟,微辣
2532,南瓜烧牛肉,,http://i3.meishichina.com/attachment/recipe/201004/201004051546241.jpg@!p800,[],"{'牛腩': '四两', '南瓜': '四两', '洋葱': '适量', '葱姜蒜': '适量', '花椒': '适量', '大料': '适量', '香叶': '适量', '酱油': '适量', '料酒': '适量', '干辣椒': '适量'}",['热菜'],,普通,烧,数小时,原味
2533,素烧豆腐,,http://i3.meishichina.com/attachment/recipe/201102/201102181138136.jpg@!p800,"['横竖两刀将豆腐切成块状。', '入油锅炸。', '看见表面起泡鼓起，说明可以翻面了，翻过来就可以看见炸成金黄的表面了。', '炸好的豆腐出锅备用。', '青红椒各一个（不吃辣的话可以用韭菜代替），切成小块，炒锅留少许油烧热,下辣椒炒香。', '依次放入调料：老抽、100ml水、麻辣鲜、胡椒粉、花椒粉、盐和鸡精，炒匀。', '倒入豆腐，翻炒均匀。', '烧至汤汁浓稠即可。']","{'水豆腐': '6-8块', '青红椒': '各一个', '老抽': '一大勺', '麻辣鲜': '1/2小勺', '胡椒粉': '1/2小勺', '花椒粉': '1/2小勺', '盐': '少许', '鸡精': '少许', '香油': '少许'}","['老人', '热菜', '家常菜', '春季食谱', '秋季食谱', '宴客菜', '午餐']","1、水豆腐比较容易碎，买回来千万不要用水浸泡，而要放在篓子上沥干水分，下油锅之前最好能用厨房纸吸掉表面的水分；
2、在给豆腐翻身的时候，筷子的着力点应该在煎好的那一面，而不是尚未成形的四周部分,那样也容易让豆腐碎；
3、在烧的时候，翻动也要注意不要把豆腐铲破了，当然煎好了的豆腐不是那么容易铲碎的，小心点的话卖相会好很多哈！",普通,烧,廿分钟,咸鲜
2534,咕咾肉,,http://i3.meishichina.com/attachment/recipe/201102/201102181341340.jpg@!p800,[],"{'五花肉': '500克', '彩椒': '100克', '菠萝': '50克', '蛋清': '少许', '红薯淀粉': '适量', '番茄沙司': '2大勺', '醋': '1大勺', '糖': '1小勺', '盐': '少许', '料酒': '1小勺'}","['粤菜', '老人', '热菜', '夏季食谱', '午餐', '名菜']",,普通,炒,廿分钟,酸甜
2535,草莓酱迷你蛋糕卷,"“这个方子是来自君之的博客上的，经首次尝试后，还是比较成功滴，可能因为每个人的烤箱温度都有差别，所以我烤出来的蛋糕卷稍稍颜色偏深，但并不影响起细腻甜美的口感，搭配草莓酱后，更增添了水果的清甜口味，大家可以尝试下，嘿嘿。” 
",http://i3.meishichina.com/attachment/recipe/201004/201004051729382.JPG@!p800,"['根据戚风蛋糕的制作方法制作好蛋糕面糊。需要注意的是，蛋白打发到湿性发泡即可。把做好的蛋糕糊倒入铺了油纸的8寸烤盘。', '把面糊尽量的抹平。', '用手端起烤盘，用力的震两下，让蛋糕糊内部的大气泡跑出。', '把烤盘放入预热好的烤箱，上下火175度，烤15分钟左右。烤到表面金黄色即可。出炉以后脱模，并把四周的蛋糕纸趁热撕开。', '待蛋糕稍稍冷却以后，把油纸从整个蛋糕上剥离下来，再把蛋糕重新铺放在油纸上(不要等到蛋糕完全冷却后再撕，不然蛋糕可能会沾油纸，不容易撕下)。然后等到蛋糕冷却，在冷却后的蛋糕表面涂上一层果酱（我用的草莓果酱）。', '拿一根擀面杖，将一端的油纸绕在擀面杖上。油纸在擀面杖上往后卷的同时，用手推动蛋糕往前卷起来。', '通过擀面杖的辅助，可以很方便的把蛋糕卷起来。', '卷好后的蛋糕卷，就势用油纸包。']","{'戚风蛋糕卷': '适量', '低筋面粉': '34克', '鸡蛋': '2个', '色拉油': '16克', '鲜牛奶': '16克', '果酱': '适量', '细砂糖': '36克'}",['烘焙'],"1、制作蛋糕卷，蛋白打发到湿性发泡可以让蛋糕卷的口感更加绵润细软。你也可以将蛋白打发到干性发泡，口感会更接近普通戚风蛋糕。
2、蛋糕的烤焙时间不可过长，烤熟即可。如果烤的时间太长，蛋糕会比较干，卷的时候容易断裂。
3、卷蛋糕的时候，用擀面杖辅助是最方便易上手的方法，也可以保证卷出来的蛋糕卷紧实均匀。",普通,烘焙,半小时,原味
2536,奶香土司,"“一直听说面包是西点中比较难的一类，所以这次终于鼓起勇气，按照配方，做了个最简单的奶香土司，结果还是比较令我满意的，不过跟店里买的那种非常蓬松的口感还是有点点差别，以后要再接再厉，嘿嘿，希望大家多多支持哈~” 
",http://i8.meishichina.com/attachment/recipe/201004/201004051737496.JPG@!p800,"['根据一般面包的制作流程，把除黄油外的所有材料揉成面团，揉到起筋后，加入黄油继续揉，一直揉到完全阶段。在室温下发酵到2倍大，挤出面团内的空气，把面团分成3份，揉圆并放在室温下醒发15分钟。详细的步骤图请看“揉面发酵步骤图”', '取一个醒发好的面团，用擀面杖擀成长条状面片，宽度和土司模的宽一致。', '擀好的面片从上而下卷起来。一定要卷紧。', '把卷好的面团收口朝下放入土司盒底部。', '用同样的方法卷好其他两份面团，依次排入土司盒底部。', '把土司盒放在温度38度，湿度85%的条件下进行最后发酵。发酵到面团长到土司盒9分满的时候，盖上土司盒盖。送入预热好165度的烤箱，烤35分钟左右。', '打开土司盒，香喷喷的土司已经烤好了。', '趁热脱模，把土司放在冷却架上，冷却到温度和手心温度差不多的时候，放进保鲜袋里密封，第二天切片。', '切开之后具有面粉起劲后一丝丝的纹路。']","{'高筋面粉': '270克', '细砂糖': '40克', '鸡蛋': '20克', '食盐': '1/2小勺', '黄油': '25克', '快速干酵母': '1又1/2小勺', '奶粉': '12克', '水': '145克'}",[],"1、第3步把面团卷起来的时候，一定要卷紧，不要有缝隙，否则做出来的土司内部会有空洞。
2、最后发酵的时候，很多朋友问如何创造38度的温度和85%的湿度。家庭制作不具备发酵箱的条件，也不一定要做得如此精准，可以退而求其次，把土司盒放入烤箱或微波炉内，同时在烤箱或微波炉内放一盘开水，因为烤箱和微波炉都具有一定密封性，开水的水蒸气散发到烤箱/微波炉内，可以创造出合适的温度的适度。
3、土司刚出炉的时候非常柔软，冷却后放置一晚上，第二天再切片就比较容易了。",普通,烘焙,数小时,原味
2537,鸡蛋蒸水饺,"“鸡蛋蒸水饺的做法再简单不过了，就是鸡蛋和饺子的别样吃法，如果没有新鲜饺子用速冻饺子也成。” 
",http://i3.meishichina.com/attachment/recipe/201004/201004051758001.jpg@!p800,[],"{'鸡蛋': '两个', '水饺': '两个', '枸杞': '15颗', '酱油': '适量', '猪油': '适量', '葱花': '适量'}",[],,未知,蒸,十分钟,原味
2538,土豆萝卜炖排骨,"“土豆萝卜炖排骨可以理解为：土豆炖排骨中加入萝卜，或者是萝卜炖排骨中加入土豆；哈哈，有点像绕口令，但其实就是这么简单啦” 
",http://i3.meishichina.com/attachment/recipe/201004/201004051822051.jpg@!p800,[],"{'土豆': '2个', '红萝卜': '2个', '排骨': '1.5斤', '芹菜': '适量', '沙茶酱': '适量', '盐': '适量', '鸡精': '适量'}",[],,简单,煨,半小时,原味
2541,海带花生猪脚汤,"“美容养颜佳品，补血益气，特别适合女性朋友~~” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171710084.jpg@!p800,"['猪脚去毛洗净，切块备用。', '海带切片、泡水备用。', '花生泡水备用。', '香菇泡水备用。', '在炒锅中加入极少量油，热锅后加入猪脚，姜片及少量的料酒和白醋，翻炒两分钟后加入适量开水。', '将焯过水的猪脚捞出,放入砂锅,加适量的冷水、姜片,几滴白醋，大火烧开后转小火煲半个小时。', '加入海带、花生、香菇，转大火至沸腾，再转小火煲2至3个钟头，最后放适量的盐，美味的猪脚汤就完成啦！']","{'猪脚': '适量', '花生': '适量', '海带': '适量', '香菇': '适量', '生姜': '适量', '料酒': '适量', '白醋': '适量'}","['产妇', '朋友聚餐', '秋季食谱', '汤类', '午餐']",汤煲好后相机没电了，所以成品图就没出来，嘿嘿，不好意思。,简单,煲,数小时,咸鲜
2542,香辣牛肉,,http://i3.meishichina.com/attachment/recipe/201102/201102181144425.jpg@!p800,"['熟牛肉切片放入大碗中。', '自制油炸辣酱、味极鲜酱油、香醋、麻油、鸡精调成料汁。', '五香花生打碎、香菜切段、小红米椒切碎。', '把料汁、五香花生打碎、香菜切段、小红米椒切碎到入碗中调匀即可。']","{'熟牛肉': '300克', '香菜': '1根', '小红米椒': '1根', '五香花生米': '30克', '香油': '适量', '自制油炸辣椒': '适量', '味极鲜酱油': '适量', '香醋': '适量', '鸡精': '适量'}","['热菜', '朋友聚餐', '家常菜', '秋季食谱', '冬季食谱', '晚餐']",熟牛肉一定在凉透了再切，这样不易碎。,普通,拌,十分钟,中辣
2543,双牛汤,"“说是最牛的一碗汤，这只是个穴头而已。不过，这道汤确实有着的独道之处。
&nbsp;&nbsp;这是两种汤重叠在一起煨制的一道汤。
&nbsp;&nbsp;如果把牛尾拿出来，只是用牛蒡、白萝卜、胡萝卜、白萝卜缨、香茹煨汤，那就是传说中的“五行汤”。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171709434.jpg@!p800,[],"{'牛尾': '适量', '牛蒡': '适量', '白萝卜': '适量', '胡萝卜': '适量', '白萝卜缨': '适量', '香茹': '适量', '姜片': '适量', '调料包': '一个'}","['老人', '朋友聚餐', '家常菜', '冬季食谱', '汤类', '午餐']",,普通,炖,一小时,咸鲜
2544,长豆角烧茄子,"“湖南的菜，原先是要油炸的，我这个是免炸版的。” 
",http://i8.meishichina.com/attachment/recipe/201102/201102181016325.jpg@!p800,"['就是这种茄子和豆角。', '豆角不要切，用手掰成段，稍微长一点。用盐腌渍（入味），茄子切条，也用盐腌渍十分钟，淘洗干净，挤掉水分。', '姜末蒜末，剁椒，搅拌均匀。', '少许油煸炒豆角，到喜欢的软度，有喜欢很软的，有喜欢不软的自己看着办，炒好盛出。', '锅里一汤匙糖，下茄子煸炒，不要变色啊，（我的就变色了，所以就不好看）。', '少许油下蒜末姜末剁椒，放一汤匙生抽，一汤匙蚝油。一汤勺高汤，小火焖一会，大火收汁即可。']","{'细紫茄子': '四条', '豆角': '十根', '姜末': '一汤匙', '蒜末': '一汤匙', '剁椒': '一汤匙', '糖': '一汤匙', '生抽': '一汤匙', '蚝油': '一汤匙', '香油': '一茶匙', '高汤': '一汤勺', '盐': '适量'}",[],还可以出锅放点香油（我还放点味精，大家别拍我，我习惯用味精）,简单,烧,十分钟,咸鲜
